,imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_num
3636,tt1181614,0.41462899999999997,8000000,100915,Wuthering Heights,Kaya Scodelario|James Northcote|Amy Wren|Nichola Burley|Steve Evets,Andrea Arnold,based on novel|foster sister|moor|yorkshire england|foster family,129,Drama|Romance,Ecosse Films|Film4 Productions,2011-09-05,36,5.6,2011,7755184.340731779,97826.80346811844,September,9
3637,tt1653700,0.414037,0,0,The Veteran,Toby Kebbell|Brian Cox|Tony Curran|Ashley Bashy Thomas|Tom Brooke,Matthew Hope,post traumatic stress  disorder|war veteran|war in afghanistan,98,Action|Thriller,Local Films|Premiere Picture|DMK Productions|Veteran Pictures|Media Pro One,2011-04-29,26,5.7,2011,0.0,0.0,April,4
3638,tt1223236,0.41357299999999997,0,15240456,African Cats,Samuel L. Jackson,Keith Scholey|Alastair Fothergill,africa|cat|lion|lion cub|cheetah,89,Documentary|Family|Adventure,Disneynature,2011-04-22,55,7.0,2011,0.0,14774068.21460146,April,4
3639,tt1742336,0.5245270000000001,125000,3200000,Your Sister's Sister,Mark Duplass|Emily Blunt|Rosemarie DeWitt|Mike Birbiglia|Kate Bayley,Lynn Shelton,sister sister relationship|secret|romance|cottage|relationship,90,Drama|Comedy,Ada Films,2011-09-11,96,6.3,2011,121174.75532393405,3102073.736292712,September,9
3640,tt1728975,0.411983,5000000,0,Elevator,Anita Briem|John Getz|Shirley Knight|Michael Mercurio|Amanda Pace,Stig Svendsen,greed|tension|racism|stranger|trapped in an elevator,84,Thriller,Quite Nice Pictures,2011-01-01,26,4.8,2011,4846990.212957362,0.0,January,1
3641,tt1839591,0.476179,0,0,Recoil,Danny Trejo|Serinda Swan|Steve Austin|Lochlyn Munro|Noel Gugliemi,Terry Miles,,94,Action,"NGN Productions|Nasser Group, North|Caliber Media Company",2011-01-01,21,5.0,2011,0.0,0.0,January,1
3642,tt1067774,0.410616,20000000,17425000,Monte Carlo,Selena Gomez|Katie Cassidy|Cory Monteith|Leighton Meester|Andie MacDowell,Thomas Bezucha,monte carlo|mistaken identity|look-alike|young woman|texan,109,Adventure|Comedy|Romance,Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|DiNovi Pictures|Dune Entertainment III,2011-07-01,359,5.9,2011,19387960.851829447,16891760.892156407,July,7
3643,tt1606392,0.410207,10831173,10654385,Win Win,Paul Giamatti|Alex Shaffer|Amy Ryan|Melanie Lynskey|Bobby Cannavale,Tom McCarthy,sport|coach|lawyer|wrestling coach,106,Drama|Comedy,Fox Searchlight Pictures|Next Wednesday Productions|Groundswell Productions|Everest Entertainment,2011-03-18,87,6.8,2011,10499717.905169606,10328339.964015944,March,3
3644,tt1684927,0.409144,0,0,Swamp Shark,Kristy Swanson|Richard Tanne|D. B. Sweeney|Jason Rogel|Jeff Chase,Griff Furst,shark attack|swamp|shark,85,Horror|Thriller,Bullet Films,2011-06-25,10,4.9,2011,0.0,0.0,June,6
3645,tt1748197,0.401778,20000000,0,Setup,50 Cent|Ryan Phillippe|Bruce Willis|James Remar|Randy Couture,Mike Gunther,,85,Drama|Action|Thriller|Crime,Grindstone Entertainment Group|Cheetah Vision|Paradox Entertainment|Gunny Entertainment|Emmett/Furla Films,2011-11-04,90,4.9,2011,19387960.851829447,0.0,November,11
3646,tt1690455,0.400027,0,0,Dark Horse,Jordan Gelber|Selma Blair|Mia Farrow|Christopher Walken|Donna Murphy,Todd Solondz,backgammon|punched in the face|toy store|hepatitis,84,Drama,,2011-09-05,12,4.0,2011,0.0,0.0,September,9
3647,tt1792131,0.397279,0,0,Spooky Buddies,Sierra McCormick|Harland Williams|Elisa Donovan|Jennifer Elise Cox|Tucker Albrizzi,Robert Vince,dog|buddies,88,Comedy|Family,Walt Disney Studios Home Entertainment|Key Pix Productions|Spooky Buddies Productions,2011-09-20,13,4.4,2011,0.0,0.0,September,9
3648,tt1334102,0.39689800000000003,20000000,0,The Resident,Christopher Lee|Lee Pace|Hilary Swank|Jeffrey Dean Morgan|Aunjanue Ellis,Antti Jokinen,underwear|landlord|undressing|bathtub|hammer horror,91,Thriller|Mystery,Hammer Film Productions|Exclusive Media Group,2011-02-10,79,5.6,2011,19387960.851829447,0.0,February,2
3649,tt0466893,0.395082,14000000,46495,Margaret,Anna Paquin|Matt Damon|Mark Ruffalo|Matthew Broderick|Jeannie Berlin,Kenneth Lonergan,new york|bus|nightmare|witness|investigation,149,Drama,Fox Searchlight Pictures|Scott Rudin Productions|Mirage Enterprises|Gilbert Films,2011-09-30,35,5.9,2011,13571572.596280616,45072.16199029051,September,9
3650,tt1629705,0.388036,0,623528,Blackthorn,Sam Shepard|Magaly Solier|Eduardo Noriega|Stephen Rea|Daniel Aguirre,Mateo Gil,robbery|miner|treachery|sundance kid|native,98,Adventure|Action|Western,Quickfire Films|Televisión Española (TVE)|Arcadia Motion Pictures|Noodles Production|Canal+ España,2011-08-31,45,6.7,2011,0.0,604446.8227009756,August,8
3651,tt1684555,0.387627,0,0,Horrid Henry: The Movie,Anjelica Huston|Parminder Nagra|Richard E. Grant|Theo Stevenson,Nick Moore,,93,Comedy|Family|Adventure,,2011-07-29,16,6.8,2011,0.0,0.0,July,7
3652,tt1535101,0.386031,0,0,Killing Bono,Ben Barnes|Robert Sheehan|Pete Postlethwaite|Krysten Ritter|Ralph Brown,Nick Hamm,u2|rivalry|teenage boy|long hair,114,Comedy|Drama,Generator Entertainment|Cinema Three|Greenroom Entertainment,2011-04-01,14,5.5,2011,0.0,0.0,April,4
3653,tt2066832,0.385492,0,0,Barbie: Princess Charm School,Diana Kaarina|Morwenna Banks|Nicole Oliver|Brittney Wilson|Ali Liebert,Zeke Norton,barbie|princess|animation|school|barbie doll,79,Family|Animation|Fantasy,,2011-08-11,47,6.3,2011,0.0,0.0,August,8
3654,tt1646980,0.38117399999999996,17000000,3696232,The Double,Stephen Moyer|Topher Grace|Richard Gere|Stana Katic|Martin Sheen,Michael Brandt,double agent,98,Drama|Action|Thriller|Crime|Mystery,Industry Entertainment|Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Agent Two|Brandt/Haas Productions,2011-10-27,133,5.9,2011,16479766.72405503,3583120.065763963,October,10
3655,tt1500512,0.4200100000000001,0,0,Private Romeo,Hale Appleman|Charlie Barnett|Barry Adamson|Chris Bresky|Matt Doyle,Alan Brown,cadet|kiss|uniform|gym,99,Drama|Romance,Wolfe Releasing,2011-06-20,11,4.3,2011,0.0,0.0,June,6
3656,tt2011118,0.37824,500000,0,Marvel One-Shot: The Consultant,Clark Gregg|Maximiliano Hernández|Tim Roth|Robert Downey Jr.|William Hurt,Leythum,marvel comic|tony stark|iron man|hulk|marvel cinematic universe,4,Adventure|Fantasy|Science Fiction|Action,Marvel Studios,2011-09-12,66,6.7,2011,484699.0212957362,0.0,September,9
3657,tt1735485,0.374156,135000,0,The Tunnel,Bel Deliá|Steve Davis|Luke Arnold|Andy Rodoreda|James Caitlin,Carlo Ledesma,coverup|labyrinth|dark|subterranean|found footage,90,Horror|Thriller|Mystery,Distracted Media|Zapruder's Other Films|DLSHS,2011-05-19,49,5.3,2011,130868.73574984875,0.0,May,5
3658,tt1661461,0.373356,0,0,What A Man,Matthias Schweighöfer|Sibel Kekilli|Elyas M’Barek|Thomas Kretschmann|Mavie Hörbiger,Matthias Schweighöfer,,95,Comedy|Romance,Pantaleon Films|Fox International Productions (FIP),2011-08-25,35,5.6,2011,0.0,0.0,August,8
3659,tt1726589,0.372627,930000,30905,L!fe Happens,Krysten Ritter|Kate Bosworth|Rachel Bilson|Geoff Stults|Justin Kirk,Kat Coiro,baby|roommate|friendship|single|los angeles,100,Comedy,Stardust Pictures|Dot Dot Dot Productions,2011-06-18,47,5.2,2011,901540.1796100693,29959.246506289448,June,6
3660,tt1687281,0.23076300000000002,0,144633,Terri,Jacob Wysocki|John C. Reilly|Creed Bratton|Olivia Crocicchia|Bridger Zadina,Azazel Jacobs,overweight child|underage drinking|urination|high school friends|pijamas,105,Comedy|Drama,Verisimilitude,2011-07-01,20,6.7,2011,0.0,140206.94709413245,July,7
3661,tt1007029,0.37054000000000004,13000000,114956699,The Iron Lady,Meryl Streep|Anthony Stewart Head|Harry Lloyd|Jim Broadbent|Susan Brown,Phyllida Lloyd,capitalism|prime minister|argentina|margaret thatcher|british overseas territory,105,History|Drama,UK Film Council|Canal+|DJ Films|CinéCinéma|Pathé,2011-12-30,333,6.2,2011,12602174.55368914,111438798.99337707,December,12
3662,tt2091240,0.370236,0,0,Barbie: A Perfect Christmas,Diana Kaarina|Jennifer Waris|Rachel Harrison|Nevada Brandt|Lauren Lavoie,Terry Klassen|Mark Baldo,,74,Animation|Family,,2011-07-01,21,5.8,2011,0.0,0.0,July,7
3663,tt1756799,0.368965,0,0,The Day,Shawn Ashmore|Ashley Bell|Michael Eklund|Cory Hardrict|Dominic Monaghan,Douglas Aarniokoski,post-apocalyptic|dystopia|survival|survival horror,85,Action|Drama|Horror|Science Fiction,Preferred Content|Faction M|Guy A. Danella Productions,2011-09-15,48,4.6,2011,0.0,0.0,September,9
3664,tt0873886,0.548602,4000000,1104682,Red State,Michael Parks|John Goodman|Melissa Leo|Michael Angarano|Kyle Gallner,Kevin Smith,christianity|homophobia|pastor|protest|christian,88,Horror|Action|Thriller,The Harvey Boys|NVSH Productions,2011-08-19,137,5.8,2011,3877592.1703658896,1070876.5684860328,August,8
3665,tt2011109,0.653289,500000,0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Clark Gregg|Zach Hudson|Jessica Manuel|Jeff Prewett,Leythum,shield|marvel comic|marvel cinematic universe,4,Science Fiction|Fantasy,Marvel Studios,2011-12-05,46,7.1,2011,484699.0212957362,0.0,December,12
3666,tt1270262,0.363036,19100000,5728213,The Devil's Double,Dominic Cooper|Ludivine Sagnier|Raad Rawi|Mehmet Ferda|Philip Quast,Lee Tamahori,palace|impostor|pervertion,109,Drama|Action|Thriller|Crime|War,Corrino Media Corporation|Corsan|Staccato Films,2011-02-11,126,6.3,2011,18515502.613497127,5552918.4697470255,February,2
3667,tt1756851,0.362217,7000000,0,Twixt,Val Kilmer|Bruce Dern|Ben Chaplin|Elle Fanning|Joanne Whalley,Francis Ford Coppola,sheriff|orphanage|writer|edgar allen poe|ghost,84,Horror|Thriller,American Zoetrope,2011-09-10,35,4.7,2011,6785786.298140308,0.0,September,9
3668,tt1912398,0.36105,0,122550,God Bless America,Joel Murray|Tara Lynne Barr|Mackenzie Brooke Smith|Melinda Page Hamilton|Rich McDonald,Bobcat Goldthwait,mass murder|pop culture|social commentary|killing spree|country name in title,104,Drama|Comedy,Jerkschool Productions|Darko Entertainment,2011-09-09,180,6.8,2011,0.0,118799.73011958494,September,9
3669,tt1682181,0.357401,1100000,0,Bully,David Long,Lee Hirsch,bullying,92,Drama|Documentary,,2011-04-23,31,7.5,2011,1066337.8468506194,0.0,April,4
3670,tt2122272,0.3554,0,0,Adele - Live at the Royal Albert Hall,Adele|Jo Allen|Stephanie Cavey,Paul Dugdale,concert|live concert,99,Music,Columbia Music Video,2011-11-27,20,7.4,2011,0.0,0.0,November,11
3671,tt1458915,0.35530700000000004,8400000,0,Tactical Force,Michael Jai White|Steve Austin|Michael Shanks|Lexa Doig|Darren Shahlavi,Adamo P. Cultraro,,91,Action|Thriller,NGN Productions|Caliber Media Company|Hangar 14 Films,2011-08-09,23,5.1,2011,8142943.557768367,0.0,August,8
3672,tt1707391,0.351823,0,17801,4:44 Last Day on Earth,Willem Dafoe|Shanyn Leigh|Natasha Lyonne|Paul Hipp,Abel Ferrara,end of the world,85,Fantasy|Drama|Thriller|Science Fiction,Wild Bunch,2011-09-07,22,4.2,2011,0.0,17256.2545561708,September,9
3673,tt1233301,0.353745,25000000,0,Ironclad,James Purefoy|Kate Mara|Jason Flemyng|Paul Giamatti|Brian Cox,Jonathan English,ambush|hero|fight|castle|battlefield,121,Romance|Adventure|Action|History,Rising Star|ContentFilm|Mythic International Entertainment|Wales Creative IP Fund|Silver Reel,2011-03-03,131,6.0,2011,24234951.06478681,0.0,March,3
3674,tt1613062,0.352084,4000000,253899,The Music Never Stopped,J.K. Simmons|Lou Taylor Pucci|Julia Ormond|Cara Seymour|Mía Maestro,Jim Kohlberg,independent film,105,Drama,Mr. Tamborine Man|Essential Pictures,2011-03-18,31,7.3,2011,3877592.1703658896,246129.19361593228,March,3
3675,tt1621446,0.351402,0,0,The Task,Alexandra Staden|Victor McGuire|Adam Rayner|Antonia Campbell-Hughes|Ashley Mulheron,Alex Orwell,,90,Horror,After Dark Films,2011-01-28,17,4.9,2011,0.0,0.0,January,1
3676,tt1400515,0.351234,1150000,0,Don't Let Him In,Sophie Linfield|Sam Hazeldine|Gordon Alexander|Gemma Harvey|Rhys Meredith,Kelly Smith,,76,Horror|Thriller|Foreign,Straightwire Films|Coldwood Productions,2011-06-12,12,3.5,2011,1114807.7489801932,0.0,June,6
3677,tt1720616,0.5805859999999999,0,12186625,Friends with Kids,Kristen Wiig|Jon Hamm|Jennifer Westfeldt|Megan Fox|Chris O'Dowd,Jennifer Westfeldt,relationship problems|friendship|best friend|new york city|best friends in love,100,Drama|Comedy|Romance,Locomotive,2011-09-09,114,5.7,2011,0.0,11813690.4207963,September,9
3678,tt1754264,0.34983400000000003,3000000,0,Never Back Down 2: The Beatdown,Stacey Asaro|Gralen Bryant Banks|Rus Blackwell|Beau Brasso|Eddie Bravo,Michael Jai White,cage|kiss|fistfight|sport|cage fighting,90,Drama|Action,,2011-09-13,75,5.7,2011,2908194.127774417,0.0,September,9
3679,tt1567233,0.348325,0,664747,Forks Over Knives,Lee Fulkerson|Matthew Lederman|Alona Pulde|T. Colin Campbell|Caldwell Esselstyn Jr.,Lee Fulkerson,vegetarian|food,90,Documentary,Monica Beach Media,2011-05-06,26,6.7,2011,0.0,644404.4406185534,May,5
3680,tt1633356,0.339565,28000000,10126458,Shark Night,Sara Paxton|Chris Carmack|Joel David Moore|Chris Zylka|Dustin Milligan,David R. Ellis,shark attack|louisiana|dirty cop|shark|aftercreditsstinger,91,Horror|Thriller,Incentive Filmed Entertainment,2011-09-02,74,5.1,2011,27143145.19256123,9816568.563584756,September,9
3681,tt1845866,0.338543,0,0,Teen Spirit,Cassie Scerbo|Lindsay Shaw|Chris Zylka|Elena Varela|Rhoda Griffis,Gil Junger,high school|prom queen,81,Drama|Fantasy|Comedy,EUE/Screen Gems Studios,2011-08-07,43,5.4,2011,0.0,0.0,August,8
3682,tt1777034,0.337281,0,0,United,David Tennant|Jack O'Connell|Sam Claflin|Dougray Scott|Dean Andrews,James Strong,soccer|airplane crash|manchester united|historical event|sports history,90,Drama|History,Lipsync Productions|World Productions,2011-01-02,21,7.2,2011,0.0,0.0,January,1
3683,tt1261954,0.336381,0,0,Take Me Home,Bree Turner|Sam Jaeger|Victor Garber|Lin Shaye|Amber Jaeger,Sam Jaeger,,97,Comedy|Romance,Wonder Entertainment|Good Folk Films,2011-03-02,29,6.9,2011,0.0,0.0,March,3
3684,tt1322333,0.33507600000000004,41000000,0,Largo Winch II,Tomer Sisley|Sharon Stone|Ulrich Tukur|Olivier Barthelemy|Napakpapha Nakprasitte,Jérôme Salle,,119,Action|Adventure|Thriller,Pan Européenne Production|Wild Bunch|TF1 Films Production,2011-02-15,86,5.7,2011,39745319.74625037,0.0,February,2
3685,tt1640459,0.567753,3000000,672648,Hobo with a Shotgun,Rutger Hauer|Gregory Smith|Robb Wells|Brian Downey|Molly Dunsworth,Jason Eisener,female nudity|prostitute|shotgun|pimp|underwear,86,Action|Comedy|Thriller,Rhombus Media|Yer Dead Productions|Telefilm Canada|Whizbang Films,2011-05-06,84,5.8,2011,2908194.127774417,652063.6545530687,May,5
3686,tt1787759,0.33427399999999996,25000000,53213633,Madea's Big Happy Family,Tyler Perry|Lauren London|Shannon Kane|Cassi Davis|Philip Anthony-Rodriguez,Tyler Perry,mother role|big family|family clan|duringcreditsstinger,106,Comedy|Drama,Lions Gate Films,2011-04-22,45,6.9,2011,24234951.06478681,51585191.66938098,April,4
3687,tt1657299,0.334152,0,0,The Decoy Bride,Alice Eve|David Tennant|Kelly Macdonald|Michael Urie|Federico Castelluccio,Sheree Folkson,island|paparazzi|decoy|wedding|hiding,89,Drama|Comedy|Romance,Isle of Man Film,2011-06-06,30,6.2,2011,0.0,0.0,June,6
3688,tt1621429,0.329831,0,0,S.W.A.T.: Firefight,Gabriel Macht|Kristanna Loken|Nicholas Gonzalez|Carly Pope|Giancarlo Esposito,Benny Boom,swat team|detroit michigan,89,Action|Crime|Thriller,,2011-03-01,47,5.5,2011,0.0,0.0,March,3
3689,tt1628055,0.28279499999999996,0,0,Touchback,Brian Presley|Kurt Russell|Melanie Lynskey|Marc Blucas|Christine Lahti,Don Handfield,band|american football star|inspiring story|high school american football|petition,118,Drama|Family|Fantasy,Freedom Films,2011-04-13,12,5.2,2011,0.0,0.0,April,4
3690,tt1646967,0.321341,0,0,The Art of Flight,Travis Rice|Nicolas Muller|Mark Landvik|Jake Blauvelt|Pat Moore,Curt Morgan,sport|snowboard,80,Adventure|Documentary,Red Bull Media House|Brain Farm Digital Cinema,2011-09-08,60,8.5,2011,0.0,0.0,September,9
3691,tt0480239,0.318142,15000000,4627375,Atlas Shrugged Part I,Taylor Schilling|Paul Johansson|Michael O'Keefe|Grant Bowler|Edi Gathegi,Paul Johansson,recession|strike|coercion|business|trilogy,97,Drama|Thriller|Science Fiction|Mystery,Atlas Productions,2011-04-14,37,4.8,2011,14540970.638872085,4485768.267336714,April,4
3692,tt1407065,0.317511,0,3838,The Moth Diaries,Sarah Bolger|Lily Cole|Sarah Gadon|Scott Speedman|Anne Day-Jones,Mary Harron,vampire|school|school girl|woman director|new girl at school,85,Horror,Irish Film Board,2011-09-06,13,5.0,2011,0.0,3720.549687466071,September,9
3693,tt1541149,0.316012,0,0,Albatross,Felicity Jones|Jessica Brown Findlay|Sebastian Koch|Julia Ormond|Harry Treadaway,Niall MacCormick,marriage crisis,90,Drama,,2011-10-14,14,6.1,2011,0.0,0.0,October,10
3694,tt1792543,0.31424,6000000,0,The Reunion,John Cena|Ethan Embry|Boyd Holbrook|Michael Rispoli|Jack Conley,Michael Pavone,brother brother relationship,96,Drama|Action,WWE Studios,2011-10-21,18,5.3,2011,5816388.255548834,0.0,October,10
3695,tt1536410,0.311488,15000000,0,Faces in the Crowd,Milla Jovovich|Sarah Wayne Callies|Julian McMahon|Michael Shanks|Adam Harrington,Julien Magnat,detective|murder|serial killer|disorder,102,Thriller|Mystery|Crime|Drama,Voltage pictures|Minds Eye Entertainment|Aura Film Partnership|Fierce Entertainment|Forecast Pictures,2011-10-25,79,5.7,2011,14540970.638872085,0.0,October,10
3696,tt1876547,0.311289,0,0,Zombie Apocalypse,Ving Rhames|Taryn Manning|Lesley-Ann Brandt|Eddie Steeples|Johnny Pacar,Nick Lyon,,90,Action|Horror|Science Fiction,"Asylum, The",2011-10-29,20,3.9,2011,0.0,0.0,October,10
3697,tt1675161,0.309008,0,0,"Guns, Girls and Gambling",Gary Oldman|Christian Slater|Megan Park|Dane Cook|Sam Trammell,Michael Winnick,,85,Crime|Thriller,Freefall Films|Incognito Pictures|Hollywood Sky Entertainment|Releaseme Productions,2011-11-14,15,4.5,2011,0.0,0.0,November,11
3698,tt1440345,0.307661,25000000,11790979,This Must Be the Place,Sean Penn|Frances McDormand|Judd Hirsch|Eve Hewson|Kerry Condon,Paolo Sorrentino,father-son relationship|michigan|new mexico|dublin|rock,118,Drama,ARP Sélection|Lucky Red|Indigo Film|Medusa Film|France 2 Cinéma,2011-10-01,127,6.3,2011,24234951.06478681,11430151.962837156,October,10
3699,tt1707687,0.30628,0,0,Street Kings 2: Motor City,Ray Liotta|Linda Boston|Shawn Hatosy|Charlotte Ross|Clifton Powell,Chris Fisher,sequel,93,Crime|Drama|Thriller,,2011-04-19,17,4.4,2011,0.0,0.0,April,4
3700,tt1850374,0.30324,0,0,Hawaiian Vacation,Tim Allen|Jodi Benson|Blake Clark|Tom Hanks|Joan Cusack,Gary Rydstrom,short|toy story,6,Adventure|Animation|Comedy|Family|Fantasy,Pixar Animation Studios,2011-06-24,103,6.8,2011,0.0,0.0,June,6
3701,tt1519663,0.303053,0,0,Love's Kitchen,John Atterbury|Pamela Binns|Lee Boardman|Peter Bowles|Joshua Bowman,James Hacking,helicopter|cooking|restaurant|kitchen|father daughter relationship,86,Drama|Comedy|Romance|Foreign,,2011-06-07,12,4.5,2011,0.0,0.0,June,6
3702,tt0803061,0.30289,0,0,Red Dog,Josh Lucas|Rachael Taylor|Rohan Nichol|Luke Ford|Arthur Angel,Kriv Stenders,dancing|beach|cemetery|marriage proposal|chicken,92,Drama|Comedy|Family,Screen Australia|Endymion Films|ScreenWest|Essential Entertainment|Woss Group Film Productions,2011-08-04,45,7.3,2011,0.0,0.0,August,8
3703,tt1629439,0.301469,1000000,0,51,Rachel Miner|Jason London|Bruce Boxleitner|Vanessa Branch|Tammi Arender,Jason Connery,horror|coverup|ufo|alien|conspiracy,87,Science Fiction|Horror,After Dark Films,2011-02-26,18,4.5,2011,969398.0425914724,0.0,February,2
3704,tt1605777,0.301119,0,0,La femme du Vème,Ethan Hawke|Kristin Scott Thomas|Joanna Kulig|Delphine Chuillot|Samir Guesmi,Paweł Pawlikowski,poetry|sex|waitress|letter|widow,85,Thriller|Mystery,Haut et Court|UK Film Council|Canal+|Backup Films|Polish Film Institute,2011-11-16,12,4.8,2011,0.0,0.0,November,11
